,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
260,False,,[],1071300,th,เซียนหรั่ง เดอะมูฟวี่,Plot Unknown,4.998,/raKEPF2EONHIpdjWLHwu5sYwCUQ.jpg,2023-05-04,Zian Rhung The Movie,False,0.0,0
261,False,/e1QlKJbXuqWXX0KNyju9tjXv1Ug.jpg,"[35, 18]",996637,fr,La Marginale,"Michèle, in her fifties, is homeless and lives at Orly airport where she leads a hard and lonely life. Theo, a mentally handicapped young man, works at the airport and lives with his ""Auntie"" who has been overprotecting him since he was abandoned by his mother. When Michèle decides to find her son in Lisbon, Theo naively agrees to drive her there, but what she doesn't know is that he only has a car without a license... They then embark on an adventure on the country roads, making us follow people we don't look at, on roads we never take.",5.345,/1bWPSx1nUvJW9KLDcxs5We8Bbp4.jpg,2023-05-03,La Marginale,False,0.0,0
262,False,/aMEcRdp3mBlLPYLVGwFIhPauo5G.jpg,[35],871547,en,The Honeymoon,"Englishman Adam and his American bride Sarah are about to embark on the romantic honeymoon of a lifetime in Venice, Italy. But when the newlyweds’ trip is gatecrashed by Adam’s excessively needy best friend, Ed, it inadvertently turns their perfect lovers’ holiday into a complete disaster.",5.894,/vyT1SavljB1WLDutl0Bj0P1sCCj.jpg,2022-12-16,The Honeymoon,False,5.0,15
263,False,/w3sqSIZDQLthCPpOCkcN5CkLRYM.jpg,[35],712150,fr,Le Discours,"Meet Adrien! He's 35. He's stuck in a mid-life crisis. He's neurotic and hypochondriac. Tonight he's stuck in an endless family dinner and his girlfriend is not answering his texts. On top of that, his dumb brother-in-law asks him to prepare a speech for his wedding. Could it get even worse?",6.561,/i2G0QrM10xCkrJmzgky53DlNjn2.jpg,2020-09-01,The Speech,False,6.4,219
264,False,,"[99, 10751]",1109837,pt,Dos 3 aos 3,,4.737,/oJXzG7yknu1N0ADE7xe2ODjbebW.jpg,2023-05-04,Dos 3 aos 3,False,0.0,0
265,False,,[18],1109123,id,Angel: Kami Semua Punya Mimpi,"Sequel to My Idiot Brother. This film tells the story of how Angel lives, who moves to Jogja after graduating from school to continue her studies. There he meets Miko who volunteers at Cahaya Harapan. Also in Cahaya Harapan, Angel meets a figure similar to her brother named Andro. Finally, Angel and Miko tried hard to fulfill Andro's dream of playing the keyboard in front of Via Vallen.",4.484,/tIQ4kYKaf52ZN8GRCKSRvHcRLYa.jpg,2023-05-04,Angel: Kami Semua Punya Mimpi,False,0.0,0
266,False,/b0SaenSxPVh2WEQWqImL2OR6fxV.jpg,[18],962566,en,War Pony,"The interlocking stories of two Lakota boys growing up on Pine Ridge Reservation. At 23, Bill just wants to make something of himself. Meanwhile, 12-year-old Matho can’t wait to become a man. Bound by their shared search for belonging, each of the boys grapple with identity, family, and loss, as they navigate their unique paths to manhood.",3.924,/44CKccZC5pNaGIUJzeUOSA2XuTC.jpg,2023-05-10,War Pony,False,0.0,0
267,False,,"[18, 53]",1108051,it,Dark Matter,,5.979,/ckIjARvcdrKLtTKx4oaGiJqAC0e.jpg,2023-05-04,Dark Matter,False,0.0,0
268,False,,"[35, 18]",1038564,fr,Le panthéon de la joie,"In Ouidah, Benin, the district ""The Pantheon of Joy"". At 12 years old, fatherless, one's eyes widen before the villa of a Big Brother who seems to have conquered Europe. To quench one's hunger, to sing, to ask for alms. And dreaming.",5.311,/o6QsZirma0yR08CyqDYouUhCW77.jpg,2023-05-03,The Pantheon of Joy,False,0.0,0
269,False,/9vGwqCU3483UP3NiyGCUs97N14O.jpg,"[35, 18]",788030,ja,Umami no Tabi,Following a near-death experience France's leading chef throws himself into a quest seeking the flavor that has confounded his life since he was defeated by a Japanese chef's bowl of noodles as a young man.,5.852,/1Vlj182NtKAotS4pTNAGT1RFaJA.jpg,2023-02-09,Umami,False,5.2,3
270,False,/xuSzzQVBwYWaXAsgs6WCQYFjpaA.jpg,[18],998022,de,Das Lehrerzimmer,"Carla Nowak, a dedicated sports and math teacher, starts her first job at a high school. She stands out among the new staff because of her idealism. When a series of thefts occur at the school and one of her students is suspected, she decides to get to the bottom of the matter on her own. Carla tries to mediate between outraged parents, opinionated colleagues and aggressive students, but is relentlessly confronted with the structures of the school system. The more desperately she tries to do everything right, the more the young teacher threatens to break.",4.7,/hIDM5qy6LdnpGx0A7bYZiWneIq.jpg,2023-05-04,The Teachers' Lounge,False,0.0,0
271,False,/sv7JscTpQv8K7XnRwnbKQsCP3N9.jpg,[18],939423,hi,अफ़वाह,"Rahab - a top advertising professional and Nivi - a political heiress, find no place to hide as they get entangled in a vicious rumour created by the social media machinery.",4.43,/ctz7lT3HX78AACZM9LeW0gmjxLJ.jpg,2023-05-05,Afwaah,False,0.0,0
272,False,/nDUR4SvkBCRK5ShJdQGBoRigNEh.jpg,"[35, 27]",992277,en,The Loneliest Boy in the World,"After losing his mother, a lonely boy decides to (literally) dig up some new friends, but when they mysteriously come back to life, he’s launched into a series of misadventures as he tries to keep their secret safe from neighbors, classmates and social workers alike.",3.488,/A6McNUszcZnRkSa8ZhwlKoLchrT.jpg,2022-10-14,The Loneliest Boy in the World,False,4.0,13
273,False,/trVn8pDqxW8EPqO26VhSVTiH88L.jpg,[16],1012652,ja,劇場版 PSYCHO-PASS サイコパス PROVIDENCE,,5.217,/nUt28pC6jc7Ixh8NOOf2BqKTU5k.jpg,2023-05-12,Psycho-Pass: Providence,False,0.0,0
274,False,,[99],1056772,en,Dear Anne - A Letter To A Friend,"An open letter to a friend who passed away while I was at college. Composed of archival footage from the works of Len Lye, Jean Epstein, Nevil Maskelyne, Chuck Jones, and many others.",3.505,/fs9Bqv0kNSlixEzoOpVpPvyItpw.jpg,2023-04-19,Dear Anne - A Letter To A Friend,False,0.0,0
275,False,,[99],1098489,lt,Roberta,"We follow Roberta's transition from youth to adulthood. It is an intimate portrait of a person who is floating in time and space, without finding purpose in life. She doesn't want to be bothered by society, but cannot deny that she's dependent on it.",5.01,/tmyFqWOWFf1dq85T50sNEw3EbiX.jpg,2023-05-02,Roberta,False,0.0,0
276,False,/ipfFXtqUaEqAOEq6rYIS47Yrnfv.jpg,"[27, 18, 53]",977177,th,บ้านเช่า..บูชายัญ,A man becomes determined to protect his family from a dark cult whose members come in the guise of perfect tenants.,4.606,/n6vlQoNDhcyAbI7e3iJrbao5Ic2.jpg,2023-04-06,Home for Rent,False,6.4,5
277,False,,[99],892516,en,The Wild One,"In the work of Jack Garfein - Holocaust survivor, theater and film director, key figure in the formation of the Actors Studio - past and and present freely intermingled to contribute to memorable stage productions and in two films, many which were ahead of their time in tackling such issues as homosexuality, race and violence. Powered by his vivid recollections and augmented with readings by Willem Dafoe, The Wild One traces Garfein’s life: his Czechoslovakian youth, his family’s fleeing the Nazis, surviving in Auschwitz and other camps, his 1946 arrival at 16 in New York and coming under the wing of Lee Strasberg, Hollywood, his marriage to actress Carroll Baker.",4.632,/ySrLqQvFUl181jihPph4ZQRwQ1v.jpg,2023-05-10,The Wild One,False,0.0,0
278,False,/xSRviKmGHDv6NDlhbrxJJhlP4Fg.jpg,"[10749, 18, 14]",960197,en,Man of Arcadia,"Dissatisfied with his life and unable to come out to his dying mother, a queer artist flees to a remote villa in Sicily, where visits from a classical Muse drive him to absorb himself in his art and forsake his real-life responsibilities.",4.898,/eHdgpKqWYA6IL1j5FYwMI9AA7PU.jpg,2023-05-01,Man of Arcadia,False,0.0,0
279,False,,[16],1113702,pt,Morning Shadows,An animation that plays with the elements of the eclipse — light and shadow — and a poetic wait for a barber.,5.164,,2023-05-01,Morning Shadows,False,0.0,0
280,False,,[35],1000073,fr,Pour l'honneur,"Two villages in the south of France have always been bitter rivals, but when a group of asylum seekers arrive in the community, the life of both villages is shaken up and age-old disagreements escalate. Their antagonism reaches its peak with the annual rugby derby played between the two village teams, but this time, with the new outsiders joining as unexpected recruits, the result of the 100th match will be more unpredictable than ever.",5.024,/bGMRCyNb5BRHAC62gUuvk6oeg4X.jpg,2023-05-03,A Chance To Win,False,0.0,0
281,False,,[99],1071647,en,John Farnham: Finding the Voice,"John Farnham: Finding the Voice tells the untold story of an Australian music icon. In this first authorised biopic, we follow Farnham’s life from the quiet suburbs of Melbourne to ‘60s pop fame, through incredible highs and lows, and ultimately to record-breaking success as ‘Australia’s Voice’. John Farnham was 38 years old when Whispering Jack was released. Nobody ever questioned that Farnham could sing -- but the challenge to find his artistic voice and become Australia’s most trusted and beloved performer took half a lifetime. Whispering Jack is still the highest selling Australian album of all time, and this powerful documentary tracks the personal and public journey that has made Farnham Australia’s greatest and most beloved musical artist.",4.612,/5eZkEBJMuqiMrd3frQ30zDAXVTy.jpg,2023-05-18,John Farnham: Finding the Voice,False,0.0,0
282,False,/u0VxdMAN70RoBDxuxbVQ9SEJA47.jpg,[18],1109148,it,La quattordicesima domenica del tempo ordinario,The story of three musician friends spanning over 30 years.,4.421,/3265iLWBDvXyuX0mMawTOuLZ17b.jpg,2023-05-04,La quattordicesima domenica del tempo ordinario,False,0.0,0
283,False,/65kjUA6GtaHdZR7R1quPy9M4Pyj.jpg,"[80, 18]",107034,it,San Babila ore 20: un delitto inutile,A quartet of young neo-Fascists terrorise the Milanise locals while the Police mostly look the other way.,4.397,/wf0RmxxB8I9b2zK1FpqmnoTukhF.jpg,1976-05-26,San Babila-8 P.M.,False,6.3,31
284,False,/lBuJuG3e00Ed6fgmOwghYz72Spy.jpg,"[10751, 12]",893364,fr,Belle et Sébastien : Nouvelle génération,"10-year-old Sebastien reluctantly spends his vacation in the mountains with his grandmother and aunt. Helping them with the sheep is hardly an exciting prospect for a city boy like him - but that is without considering his encounter with Belle, a huge dog mistreated by her owner. Ready to do anything to fight injustice and to protect his new-found friend, Sebastien will spend the craziest summer of his life.",4.752,/8yRDnNMonoERrHoi3qJ31cwsQyG.jpg,2022-10-19,Belle and Sebastian: Next Generation,False,6.0,13
285,False,,"[12, 16, 35, 10751]",1061855,en,Richard the Stork and the Mystery of the Great Jewel,"Richard, a sparrow who was adopted by a stork family, is wintering at the Great Lake in Northern Africa. When he realises that he won’t be the one to lead his flock back North, Richard decides to fly away to travel on his own and crosses paths with Samia and her sparrow flock, who are being held captive by evil marabous under the control of the greedy peacock Zamano. The only chance of freedom for the sparrows is to solve a riddle and find the Great Jewel, which will call upon teamwork, trust and most of all- spork (sparrow + stork) skills.",3.533,/bmpq0s3b8051iH1Qx0QVMWyHeai.jpg,2023-03-23,Richard the Stork and the Mystery of the Great Jewel,False,0.0,0
286,False,,"[18, 28, 878]",959101,fr,La gravité,"The sophomore feature from French Burkinabé actor Cédric Ido centres on a mysterious planetary event that upsets both the gravity and the fragile equilibrium of a Parisian suburb, which is ruled by a cosmically-connected crew of young “entrepreneurs.”",4.254,/fU9V8hgPJaVNhh7tPdZW2HICgGB.jpg,2023-05-03,The Gravity,False,0.0,0
287,False,,"[35, 18]",811704,id,Hello Ghost,"Failure of Kresna who attempted suicide. As a result, Kresna is followed by four ghosts who will only leave if Kresna fulfills their request.",4.262,/aKWQJAWnDelj9N5tGcoIGtKaS5y.jpg,2023-05-11,Hello Ghost,False,0.0,0
288,False,,[28],1067463,ms,VII XII (Tujuh-Dua Belas),"Safia, a martial arts athlete, had to fight for her life to save her nephew who was kidnapped by a group of human organ smugglers.",4.152,/zmvK3GMaXwMfYIywpfXPbKPq5u6.jpg,2023-05-04,VII XII (Tujuh-Dua Belas),False,0.0,0
289,False,/6XxOcUSP1bVBJg0jBY6YNyWRGns.jpg,[18],698215,ja,HOKUSAI,"The unknown life of Ukiyo-e artist Katsushika Hokusai in the Edo period, who is said to have painted more than 30,000 works throughout his life, such as ""Thirty-Six Views of Mount Fuji""",4.095,/iPhWBtPhpIMLI6c1gSFb76lxTF7.jpg,2021-05-29,HOKUSAI,False,8.1,4
290,False,/tSiJGKwxhiUKNtYZ4GX5GvMOdaP.jpg,[35],714964,en,A Little White Lie,A handyman living in New York City is mistaken for a famous and famously reclusive writer and brought to a university where he is to deliver a keynote address.,4.646,/lzv44eDoY0R3Rzmv6zmJW6GRQzD.jpg,2023-03-03,A Little White Lie,False,5.4,7
291,False,,[18],1052963,fr,Orso,,4.593,/cwcOQTPm6I1sjgAPYBNG3kA5Gbr.jpg,2023-05-10,Orso,False,0.0,0
292,False,/m72bvXR4Ley9xU58NgkI48dF07n.jpg,[53],996933,de,Piaffe,"When her sibling Zara suffers a nervous breakdown, the introvert Eva is forced to take on Zara’s job as a Foley artist. She struggles to create sounds for a commercial featuring a horse, and then a horsetail starts growing out of her body. Empowered by her tail, she lures a botanist into an affair, through a game of submission. Piaffe is a visceral journey into control, gender, and artifice.",4.892,/dd5DpmyO2rMHLV0QvtoE31T79GE.jpg,2023-05-04,Piaffe,False,0.0,0
293,False,,[],1046732,bn,যত কাণ্ড কলকাতায়,,4.901,,2023-05-06,Joto Kando Kolkatay,False,0.0,0
294,False,/abvjxajyplR5sfQH3EqBowO3D9R.jpg,[99],958151,fr,The Lost Souls of Syria,"Twenty-seven thousand photos of corpses, and bodies tortured in detention centers of the Syrian regime, are leaked in 2014 by a mysterious deserter with the code name ""Caesar"". Because of the geopolitical interests of some countries and the indifference of other nations, international justice refuses to prosecute the regime of Bashar Al Assad responsible for crimes reminiscent of Nazi or Khmer barbarism. Filmed throughout Europe over nearly four years between 2016 and 2020, the film recounts the behind-the-scenes and twists and turns of investigations and proceedings that will lead to the issuance of arrest warrants for the highest officials of Bashar al Assad's administration for crimes against humanity.",5.738,/zGM0XjB83T2jvUHBUPwajN9udxh.jpg,2023-05-03,The Lost Souls of Syria,False,0.0,0
295,False,,"[28, 18, 878]",1092060,ja,暴太郎戦隊ドンブラザーズVSゼンカイジャー,Avataro Sentai Donbrothers vs. Zenkaiger is an upcoming Japanese superhero tokusatsu film and a crossover between Avataro Sentai Donbrothers and Kikai Sentai Zenkaiger.,5.992,/feu9U3pi5azJa9S3jBnT2BewqCd.jpg,2023-05-03,Avataro Sentai Donbrothers vs. Zenkaiger,False,0.0,0
296,False,/iJ1dODqJlEFgbEhLZCaBffjTRuL.jpg,"[10751, 12, 35]",849877,en,Joey and Ella,"When a baby kangaroo gets accidentally swept up in a jewelry heist, she becomes separated from her mother for the first time in her young life. Alone and frightened, a worldly teenage girl Ella, who also knows the pain of losing her mother, discovers her and nurses Joey back to health. However, when Joey is falsely implicated in the robbery, Ella has to work quickly to reunite her with her mother before shes either captured by the bumbling jewel thieves or taken into custody by a determined detective hot on their trail.",3.425,/q3oSNxmn1yxPQpH37Ccwlijm3Ql.jpg,2021-07-27,Joey and Ella,False,4.1,7
297,False,,"[18, 53]",1090868,es,Asedio,"Dani, a police officer who wants to survive in a male environment, finds herself involved in a plot of police corruption. She realizes that her only ally is Nasha, the illegal immigrant she just kicked out of the house, and her son Little. Both women must join forces to alleviate their differences, facing a corrupt system, when they are besieged in the building that the police have come to evict.",5.612,/lvlqHFtc5ImSoBa63DvUcbQrmR7.jpg,2023-05-05,Asedio,False,0.0,0
298,False,/5XiW5vZzxOAGUKqI2loJDFE76ms.jpg,"[27, 53, 9648, 18]",964825,de,Family Dinner,"Overweight and insecure, Simi spends Easter weekend with her famous nutritionist aunt. The hope is that it’ll help her get on a healthier track, but as the aunt’s family’s icy dynamics and an increasingly malevolent atmosphere leave Simi feeling uneasy, weight isn’t the only thing she’s about to lose.",4.558,/euDZIv5UaAOtllIfuLfRILqgv2k.jpg,2023-01-27,Family Dinner,False,5.0,3
299,False,,[18],1112945,pt,Súlu S'Áua,"The exploration of an island dominated by violence and ghosts, where the only solution for the return to peaceful coexistence, between the world of the living and that of the departed, is to settle the debts of the past.",5.12,,2023-05-01,Súlu S'Áua,False,0.0,0
300,False,/69b4QzPRtMm1fvKmAX39xiv4UCU.jpg,[99],965397,en,It Ain't Over,"The life and times of Yankee Yogi Berra, whose unique personality and unforgettable Yogi-isms sometimes got in the way of his being recognized as one of baseball’s very greatest catchers.",5.653,/jQLF5CNS92teMtkhfMeI5fHfTCJ.jpg,2023-05-12,It Ain't Over,False,0.0,0
301,False,,[35],1106865,es,Último recurso,,4.882,/aY5rzOOgeiZylPmAN7ds8H219vg.jpg,2023-05-04,Último recurso,False,0.0,0
302,False,/9pm8O1lWtPgvBv3nPauvsYhZNwt.jpg,[53],661926,fr,Tout le monde m'appelle Mike,"Thibault, Isabelle and their son Jeremie board their sailboat Joshua to sail the world and live a new life. The Gulf of Aden is watched over by Somali pirates, and while stopping in Djibouti, the happy family meets Mike, a black they know nothing about but innately trust. Inviting Mike to board the ship, the quartet travels onward in their sailboat…",5.98,,2023-05-03,Everybody Calls Me Mike,False,0.0,0
303,False,/ytpqsE5aODMgu2A3FLL2hAJ6UBR.jpg,[18],941859,se,Ellos eatnu - La elva leve,"Forty years ago Norway was closely following the drama surrounding the Alta controversy. For Ester, the protests become more than a fight against the construction of a dam.",4.106,/bVSWyDQn2b5xkm64iI5Hc06oDHQ.jpg,2023-05-05,Let the River Flow,False,0.0,0
304,False,/dN3oLtT3seVwRFXWM2qry1IjzFI.jpg,"[35, 10751, 28, 878]",859719,en,C.I.Ape,"When a criminal plot is discovered, the C.I.A. turns to its first ever ape, their most unique operative, to foil the plot from the inside.",6.318,/oaW0zqkYJxgdYdgykKY89jr118X.jpg,2022-03-17,C.I.Ape,False,6.2,14
305,False,,[27],976785,id,Spirit Doll,"Dara, the actress who returned for her latest horror film 'Boneka Arwah' after her divorce from her husband Darius had put an end to her career. One day, their son, Embun died and both of them felt sad. The two of them together with Jenny, Dara's assistant, finally found a way out until Embun appeared through Dara's own new doll property.",4.371,,2023-05-04,Spirit Doll,False,0.0,0
306,False,,[27],1105742,id,Dedemit: Diikuti Makhluk Halus,"Andi Marlina Baharuddin (Fildzah Burhan) wants to investigate the mysterious house left by his father. He was carrying a bag containing a certificate, a photo of an old house, and a necklace belonging to his late sister, Lia. Marlina accompanied by Oki, her messenger, rushed to Malino, a small village in Makassar. When they got there they saw a large house with a wide yard with towering tall trees. The house that seemed gloomy and scary turned out to be inhabited by a woman named Puang Tenri. A different atmosphere began to be felt when Marlina experienced a series of strange events that haunted them.  The presence of the figure of Puang Tenri becomes a red thread for all the oddities in the house. Event after mystical event begins to reveal the truth and opens Marlina's eyes to what really happened in the past.",4.626,/dYJygOUkbfnyYP5QTjBkMMfwVwq.jpg,2023-05-04,Dedemit: Diikuti Makhluk Halus,False,0.0,0
307,False,/zaKenJvjV0DPfZm7Getk6Pb66vd.jpg,[18],884620,ar,Argu,,4.977,/c6ml32erhbOVcBr1akiLzSUxQeG.jpg,2023-05-03,Argu,False,0.0,0
308,False,,"[10749, 35]",1100702,th,เด็กกว่าแล้วไง ก็หัวใจมัน “I Rock You”,Plot Unknown,4.622,/g3EC1abT8UV2me3FlFXOEPFfiXG.jpg,2023-05-04,Bad Boyz Band,False,0.0,0
309,False,,[10402],1109526,en,Mainstream Sellout Live From Cleveland: The Pink Era,This concert film takes fans on a journey with Machine Gun Kelly during his unforgettable 2022 homecoming performance at Cleveland’s FirstEnergy Stadium along with exclusive behind-the-scenes moments from his sold-out world tour.,5.565,/7WtdDICgd6EvWxmBl7XEn1K2dkz.jpg,2023-05-13,Mainstream Sellout Live From Cleveland: The Pink Era,False,0.0,0
310,False,/pXQBHTiSCFIiK4mvdFbbTnBZmn8.jpg,[18],540549,en,Monica,"The intimate portrait of a woman who returns home to care for her dying mother. A delicate and nuanced story of a fractured family, the story explores universal themes of abandonment, aging, acceptance, and redemption.",4.385,/t67CtABb4akD24bb46at1KRSPia.jpg,2023-05-12,Monica,False,0.0,0
311,False,/lb6AaHpLT7nx78wKbVLenjVgMvd.jpg,[18],1011569,fr,Temps mort,,5.954,/3b1QWC8h2lVeEfhOZ6pDNJk67nx.jpg,2023-05-03,Temps mort,False,0.0,0
312,False,/8hQZleWF6UozSmyqmwIlGi2vptO.jpg,"[18, 36, 35]",1075604,en,National Theatre Live: Best of Enemies,"In 1968 America, as two men fight to become the next president, all eyes are on the battle between two others: the cunningly conservative William F. Buckley Jr., and the unruly liberal Gore Vidal. During a new nightly television format, they debate the moral landscape of a shattered nation.",5.043,/c8QEC11N18bf3tWYWRCVqx1GVZg.jpg,2023-05-18,National Theatre Live: Best of Enemies,False,0.0,0
313,False,,"[18, 53]",1115441,en,The Diner,"After abruptly leaving a mental hospital, Avery meets up with her long time boyfriend, Ben. Together they make their way to a run down diner, where Avery experiences a brief moment of psychosis. When trying to decide what's best for her, Ben and Avery have a honest conversation about Avery's current state and their relationship.",5.179,/wPgU4JS2SuKrfj6tqY4WwUx2hPC.jpg,2023-05-02,The Diner,False,0.0,0
314,False,,[35],1104133,pt,Boa Sorte...?,,3.53,,2023-05-08,Boa Sorte...?,False,0.0,0
315,False,/hOVI8qSrduEM6TO7RXPxQoIrKmQ.jpg,[18],958244,fr,Dalva,"One evening, Dalva is suddenly taken away from her father’s house. Dumbfounded and outraged at first, she later meets Jayden, a social worker, and Samia, a teen with a temper. A new life seems to start for Dalva, that of a girl her age.",3.602,/g8NmIbYDHDbQGMNiGhv8NLaYrG6.jpg,2023-03-22,Love According to Dalva,False,7.5,15
316,False,,[99],1113700,pt,As Lágrimas de Adrian,"From archival images, an improbable story is woven of a boy who couldn't stop crying, creating both floods and paradises.",5.083,,2023-05-01,As Lágrimas de Adrian,False,0.0,0
317,False,,[18],1113671,pt,Entre a Luz e o Nada,"The body melts in sweat and the afternoon fades into endless nights. Weird dreams invade Shade’s sleep and unexplainable lights appear in the sky. Between work, home and friends, Shade seems to be floating. They are in suspension, in an intermediate state in which the reality of the world does not sustain itself.",4.417,,2023-05-02,Between Light and Nowhere,False,0.0,0
318,False,,"[35, 18]",946297,ml,ചാൾസ് എന്റർപ്രൈസസ്,,4.82,/bnVRLe76H5Fpg135i0HEV7gvn2K.jpg,2023-05-05,Charles Enterprises,False,0.0,0
319,False,,"[18, 14]",931982,fr,Nos cérémonies,"Brothers Tony and Noé pass the long sweltering summer days playing games of chance and death… until the accident that will change their lives forever. Ten years later, now young adults and back in Royan, their paths cross that of Cassandra, their childhood love. But even after all this time, the brothers are still hiding a secret…",4.694,/e4zCtcKvhSYNuEZ3mwK94R7z8GZ.jpg,2023-05-03,Summer Scars,False,0.0,0
320,False,,"[10751, 18]",958483,ml,അനുരാഗം,"Anuragam is a film set in Kochi, India that explores the complexities of modern-day relationships through the lives of three couples. The story follows Mercy, a single mother and banker who is loved by her manager, Jose, but still grieving the loss of her husband. Meanwhile, popular music composer Shankar is preparing to enter a new relationship after his separation from his wife, Devika, a successful baker. Their daughter, Janani, and Mercy's son, Aswin, are classmates and friends, with their friendship potentially blossoming into romance. Music plays an important role in the film, which ultimately reminds viewers that love can happen at any age and make life worth living.",4.308,,2023-05-05,Anuragam,False,0.0,0
321,False,/jySWy6pjJgRqbOFfxEYu7Wlura6.jpg,[35],1063356,en,Big Fun,"While sneaking into a swanky Los Angeles home, a young woman and her boyfriend are coerced into hanging out with the strange homeowner.",5.062,/2r15oXmmiK1okyW8wgtg5TvvCFu.jpg,2023-05-05,Big Fun,False,0.0,0
322,False,,[],1062844,ja,銀河鉄道の父,,4.562,/mbwyFTYeiAYFhaQsklWLF2xZZXv.jpg,2023-05-05,銀河鉄道の父,False,0.0,0
323,False,,[99],1109873,pt,Dos 3 aos 3,,5.923,,2023-05-04,Dos 3 aos 3,False,0.0,0
324,False,,[99],1111023,es,"Viedma, la capital que no fue","In 1986, President Raúl Alfonsín attempted to move the Argentine capital to the small city of Viedma, in Río Negro. This film tells of the rise and fall of one of the biggest, most extravagant dreams in our history.",4.331,/wVchwP41770g8s17XG7tYh25j7k.jpg,2023-05-04,Viedma,False,0.0,0
325,False,,[878],1032557,en,Roswell Delirium,"During the 1980s the US is hit by a wave of nuclear attacks, and after the fallout those who remain pretend like everything is normal even though they are all experiencing radiation poisoning. A young girl named Mayday tries to make contact on a series of ham radios with her father who is in space on a shuttle mission.",5.656,/q1szyT7oB4UmvedkR1nBkl0wsfi.jpg,2023-05-15,Roswell Delirium,False,0.0,0
326,False,/utbnSk3YMobcfUwmBFDuZIb17Wb.jpg,[10749],700145,ja,耳をすませば,"A live-action sequel to the animated Studio Ghibli film ""Whisper of the Heart"".",2.537,/tKZIBVNC4mJ0c55R4iOU7ChfuPS.jpg,2022-10-14,Whisper of the Heart,False,6.0,2
327,False,/evUpfs4dw7AuZ5k8dkePVMFSg0T.jpg,"[14, 28, 35]",869760,te,హను-మాన్,The film is set in the fictional village Anjanadri and is part of Prasanth Varma Cinematic Universe. This is the story of Hanumanthu becoming hero with the blessings of Lord HANUMAN.,3.349,/59OS57SMDcU0yQ4ebg0gXhSE1Xu.jpg,2023-05-12,Hanu-Man,False,0.0,0
328,False,,[99],1113683,en,fossil:images,"A filmic essay that relates the aesthetic representation of dinosaurs with the history of capitalism, with the dinosaur as a figure of the imaginary that is shaped according to political ideologies, concepts of power, gender and extinction.",4.386,,2023-05-02,fossil:images,False,0.0,0
329,False,,[18],1112931,pt,Morte em Agosto,"An early death by drowning leads to different ways of reacting among members of a group of friends. While some revolt, others move away from reality, looking for comfort in a virtual world.",4.385,,2023-05-02,Morte em Agosto,False,0.0,0
330,False,,[18],1113679,pt,O Rio e o Seu Labirinto,"Two stories, on two banks of the Tagus River, which are perhaps not as disconnected as they seem at first sight.",4.38,,2023-05-02,O Rio e o Seu Labirinto,False,0.0,0
331,False,/xYnLlge1OvzPjyyG0eHEPkDpYM1.jpg,"[35, 18]",958857,fr,Le Cours de la vie,"Noémie, an experienced screenwriter, meets up with Vincent, her first childhood love, at the film school where he is now the director. Through an extraordinary masterclass where intimacy rubs shoulders with the universal and reality flirts with fiction, Noémie will teach Vincent and his students that the art of writing a screenplay is the art of living passionately.",3.75,/wg92fUpEqy6ymuld69dBbDa3Arv.jpg,2023-05-10,Le Cours de la vie,False,0.0,0
332,False,,[12],1015580,ml,ഖജുരാഹോ Dreams,,4.029,/odDCnXpBVT7Sg3T6JQ9sCYOS5dX.jpg,2023-05-05,Khajuraho Dreams,False,0.0,0
333,False,,[99],1004675,it,Gli ultimi giorni dell'umanità,"The panorama of human affairs encounters the “man with a movie camera”. His playground has no boundaries, his curiosity no limits. Characters, situations and places pitch camp in the life of a humanity that is at once the viewer and the thing viewed. But what are the last days of this humanity? Have they already passed? Are they now or still to come?",5.232,/mgE7sZsBqE40InVPcCXcUdAU3mH.jpg,2023-05-08,The Last Days of Humanity,False,0.0,0
334,False,/gDXJO80dtuoLlkM0bYFihumvm7b.jpg,"[18, 10749]",1000563,fr,Le Paradis,"In a youth correctional facility, Joe is preparing his return to society. But William’s arrival turns his desire for freedom into desire of another kind. Behind fences and cell walls, passions begin to play havoc with the need for liberty.",3.998,/97sWWWBtdgoATYPXMTRko6629OI.jpg,2023-05-10,The Lost Boys,False,0.0,0
335,False,/yc6sONY8BqEAhcScxoXAwqrRMXS.jpg,[],1108602,es,Bill 79,,3.652,/icFlsKg55Tg05zATMZTq1gOQMV9.jpg,2023-05-11,Bill 79,False,0.0,0
336,False,,[36],994290,bn,শিবপুর,Left Front vs Indian National Congress Party.,4.77,/sCT8M6ellnQysIERqqIbEbymMGc.jpg,2023-05-05,Shibpur,False,0.0,0
337,False,,"[10749, 53]",1112595,km,១២ង,Plot Unknown,4.042,/si03LMMVdFtInXJLyPqWNFvZaqJ.jpg,2023-05-04,Class 12 E,False,0.0,0
338,False,,"[10749, 35]",1037645,ru,Страсти по Матвею,,3.394,,2023-05-11,Страсти по Матвею,False,0.0,0
339,False,,[35],1071249,ml,വാലാട്ടി,,4.266,/cMwow5tasnOIj27ozjRk15mmozz.jpg,2023-05-05,Valatty,False,0.0,0
340,False,,[35],1109443,tr,Filme Gel,,5.013,,2023-05-05,Filme Gel,False,0.0,0
